	Ag2O	mass%	147	0.1006
	CdO	mass%	148	0.1161
	AM02 F01-903	2012- 1-17 16:57	13	1
	MgO	mass%	112	2.2150
	Al2O3	mass%	113	17.164
	SiO2	mass%	114	56.478
	P2O5	mass%	115	0.3732
	Cl	mass%	17	0.0352
	K2O	mass%	119	5.2545
	CaO	mass%	120	2.2860
	TiO2	mass%	122	1.8224
	MnO	mass%	125	0.2305
	Fe2O3	mass%	126	13.749
	Rb2O	mass%	137	0.0413
	SrO	mass%	138	0.0615
	ZrO2	mass%	140	0.2898
	AM 01 F11-927	2012- 1- 2 12:08	10	1
	MgO	mass%	112	1.8317
	Al2O3	mass%	113	16.626
	SiO2	mass%	114	58.691
	K2O	mass%	119	5.6407
	CaO	mass%	120	2.4790
	TiO2	mass%	122	1.7266
	MnO	mass%	125	0.1779
	Fe2O3	mass%	126	12.769
	Rb2O	mass%	137	0.0239
	SrO	mass%	138	0.0340
	AM02 F03-903	2012- 1-17 18:29	13	1
	MgO	mass%	112	1.7151
	Al2O3	mass%	113	14.235
	SiO2	mass%	114	64.219
	P2O5	mass%	115	0.3457
	K2O	mass%	119	6.2237
	CaO	mass%	120	3.1026
	TiO2	mass%	122	2.2597
	MnO	mass%	125	0.1227
	Fe2O3	mass%	126	7.4954
	ZnO	mass%	130	0.0260
	Rb2O	mass%	137	0.0227
	SrO	mass%	138	0.0560
	ZrO2	mass%	140	0.1767
	AM01 F04-903	2012- 1-17 19:00	13	1
	MgO	mass%	112	1.8923
	Al2O3	mass%	113	18.273
	SiO2	mass%	114	54.876
	P2O5	mass%	115	0.2695
	Cl	mass%	17	0.0163
	K2O	mass%	119	4.5734
	CaO	mass%	120	2.0063
	TiO2	mass%	122	1.9498
	MnO	mass%	125	0.1528
	Fe2O3	mass%	126	15.870
	ZnO	mass%	130	0.0367
	Rb2O	mass%	137	0.0415
	SrO	mass%	138	0.0416
	AM03 F01-903	2012- 1-18 12:05	9	1
	Al2O3	mass%	113	16.551
	SiO2	mass%	114	62.358
	K2O	mass%	119	6.3141
	CaO	mass%	120	3.0976
	TiO2	mass%	122	2.0277
	MnO	mass%	125	0.1843
	Fe2O3	mass%	126	9.3501
	SrO	mass%	138	0.0256
	ZrO2	mass%	140	0.0911
	AM01 F03-903	2012- 1-18 12:35	11	1
	MgO	mass%	112	1.8560
	Al2O3	mass%	113	18.105
	SiO2	mass%	114	56.920
	K2O	mass%	119	4.5060
	CaO	mass%	120	2.1565
	TiO2	mass%	122	1.7636
	MnO	mass%	125	0.1483
	Fe2O3	mass%	126	14.325
	Rb2O	mass%	137	0.0426
	SrO	mass%	138	0.0468
	ZrO2	mass%	140	0.1301
	AM02 F04-903	2012- 1-18 13:06	14	1
	Al2O3	mass%	113	18.858
	SiO2	mass%	114	58.665
	P2O5	mass%	115	0.3763
	K2O	mass%	119	4.7633
	CaO	mass%	120	2.4748
	TiO2	mass%	122	1.7572
	MnO	mass%	125	0.1438
	Fe2O3	mass%	126	12.353
	ZnO	mass%	130	0.0295
	Rb2O	mass%	137	0.0371
	SrO	mass%	138	0.0606
	ZrO2	mass%	140	0.2112
	Ag2O	mass%	147	0.0944
	CdO	mass%	148	0.1763
	AM01 F05-903	2012- 1-18 13:37	17	1
	MgO	mass%	112	1.8179
	Al2O3	mass%	113	18.702
	SiO2	mass%	114	57.713
	P2O5	mass%	115	0.2465
	SO3	mass%	116	0.0474
	K2O	mass%	119	5.0412
	CaO	mass%	120	2.1258
	TiO2	mass%	122	1.6885
	MnO	mass%	125	0.2035
	Fe2O3	mass%	126	11.985
	ZnO	mass%	130	0.0318
	Rb2O	mass%	137	0.0231
	SrO	mass%	138	0.0272
	ZrO2	mass%	140	0.0990
	MoO3	mass%	142	0.0179
	Rh2O3	mass%	145	0.1720
	Ag2O	mass%	147	0.0582
	AM02 F05-903	2012- 1-18 14:08	12	1
	MgO	mass%	112	1.7493
	Al2O3	mass%	113	18.299
	SiO2	mass%	114	58.702
	K2O	mass%	119	5.4049
	CaO	mass%	120	2.7681
	TiO2	mass%	122	1.8039
	MnO	mass%	125	0.1378
	Fe2O3	mass%	126	10.820
	Rb2O	mass%	137	0.0337
	SrO	mass%	138	0.0551
	ZrO2	mass%	140	0.1561
	Ag2O	mass%	147	0.0697
	AM 01 F02-928	2012- 1- 2 12:39	11	1
	Al2O3	mass%	113	16.689
	SiO2	mass%	114	60.469
	P2O5	mass%	115	0.2905
	Cl	mass%	17	0.0101
	K2O	mass%	119	5.9225
	CaO	mass%	120	3.0233
	TiO2	mass%	122	1.5957
	MnO	mass%	125	0.1966
	Fe2O3	mass%	126	11.746
	Rb2O	mass%	137	0.0228
	SrO	mass%	138	0.0344
	AM01 F07-903	2012- 1-18 15:10	14	1
	MgO	mass%	112	1.9083
	Al2O3	mass%	113	17.426
	SiO2	mass%	114	56.151
	P2O5	mass%	115	0.2989
	Cl	mass%	17	0.0180
	K2O	mass%	119	4.9725
	CaO	mass%	120	2.0810
	TiO2	mass%	122	1.9174
	MnO	mass%	125	0.2389
	Fe2O3	mass%	126	14.526
	ZnO	mass%	130	0.0388
	SrO	mass%	138	0.0501
	Rh2O3	mass%	145	0.2657
	Ag2O	mass%	147	0.1079
	AM01 F06-901	2012- 1-18 16:43	16	1
	Al2O3	mass%	113	18.346
	SiO2	mass%	114	55.353
	P2O5	mass%	115	0.3886
	Cl	mass%	17	0.0967
	K2O	mass%	119	4.9752
	CaO	mass%	120	2.1185
	TiO2	mass%	122	1.7714
	MnO	mass%	125	0.2059
	Fe2O3	mass%	126	15.986
	ZnO	mass%	130	0.0391
	Rb2O	mass%	137	0.0446
	SrO	mass%	138	0.0730
	Y2O3	mass%	139	0.0374
	Nb2O5	mass%	141	0.0290
	Rh2O3	mass%	145	0.4142
	CdO	mass%	148	0.1211
	AM03 F05-903	2012- 1-20 08:31	12	1
	Al2O3	mass%	113	20.294
	SiO2	mass%	114	58.707
	P2O5	mass%	115	0.4138
	Cl	mass%	17	0.0311
	K2O	mass%	119	4.9407
	CaO	mass%	120	2.3485
	TiO2	mass%	122	1.6302
	MnO	mass%	125	0.1673
	Fe2O3	mass%	126	11.334
	ZnO	mass%	130	0.0318
	Rb2O	mass%	137	0.0352
	SrO	mass%	138	0.0655
	AM02 F07-903	2012- 1-20 09:01	13	1
	MgO	mass%	112	1.9990
	Al2O3	mass%	113	15.787
	SiO2	mass%	114	60.273
	P2O5	mass%	115	0.2756
	K2O	mass%	119	5.7540
	CaO	mass%	120	2.5326
	TiO2	mass%	122	1.9249
	MnO	mass%	125	0.1618
	Fe2O3	mass%	126	10.887
	ZnO	mass%	130	0.0263
	Rb2O	mass%	137	0.0353
	SrO	mass%	138	0.0678
	ZrO2	mass%	140	0.2751
	AM03 F04-901	2012- 1-20 09:32	12	1
	MgO	mass%	112	2.7016
	Al2O3	mass%	113	14.427
	SiO2	mass%	114	63.176
	K2O	mass%	119	5.1229
	CaO	mass%	120	4.2245
	TiO2	mass%	122	1.6075
	MnO	mass%	125	0.1147
	Fe2O3	mass%	126	8.3370
	ZnO	mass%	130	0.0252
	Rb2O	mass%	137	0.0262
	SrO	mass%	138	0.0485
	ZrO2	mass%	140	0.1895
	AM 02 F11-927	2012- 1- 2 13:10	11	1
	MgO	mass%	112	1.6526
	Al2O3	mass%	113	18.009
	SiO2	mass%	114	59.815
	K2O	mass%	119	5.4197
	CaO	mass%	120	2.2714
	TiO2	mass%	122	1.7182
	MnO	mass%	125	0.1535
	Fe2O3	mass%	126	10.874
	ZnO	mass%	130	0.0314
	Rb2O	mass%	137	0.0219
	SrO	mass%	138	0.0325
	AM 01 F08-928	2012- 1- 2 13:41	11	1
	Al2O3	mass%	113	14.587
	SiO2	mass%	114	64.940
	P2O5	mass%	115	0.3656
	K2O	mass%	119	6.2260
	CaO	mass%	120	3.3880
	TiO2	mass%	122	1.7919
	MnO	mass%	125	0.1809
	Fe2O3	mass%	126	8.2609
	Rb2O	mass%	137	0.0271
	SrO	mass%	138	0.0701
	ZrO2	mass%	140	0.1620
	AM 02 F07-927	2012- 1- 2 14:12	14	1
	MgO	mass%	112	1.7723
	Al2O3	mass%	113	16.859
	SiO2	mass%	114	60.577
	P2O5	mass%	115	0.3744
	Cl	mass%	17	0.1637
	K2O	mass%	119	5.6372
	CaO	mass%	120	2.2562
	TiO2	mass%	122	1.7815
	MnO	mass%	125	0.1310
	Fe2O3	mass%	126	10.299
	ZnO	mass%	130	0.0255
	Rb2O	mass%	137	0.0188
	SrO	mass%	138	0.0385
	ZrO2	mass%	140	0.0653
	AM01 F01-902	2012- 1- 9 12:10	11	1
	MgO	mass%	112	1.7555
	Al2O3	mass%	113	20.151
	SiO2	mass%	114	57.087
	Cl	mass%	17	0.1020
	K2O	mass%	119	4.7234
	CaO	mass%	120	2.1214
	TiO2	mass%	122	1.5807
	MnO	mass%	125	0.2264
	Fe2O3	mass%	126	12.177
	Rb2O	mass%	137	0.0251
	ZrO2	mass%	140	0.0503
	AM01 F01-905	2012- 1- 9 12:41	8	1
	Al2O3	mass%	113	18.122
	SiO2	mass%	114	58.830
	K2O	mass%	119	4.8803
	CaO	mass%	120	1.9558
	TiO2	mass%	122	1.8127
	MnO	mass%	125	0.2219
	Fe2O3	mass%	126	14.145
	SrO	mass%	138	0.0314
	AM03 F12-902	2012- 1- 9 13:12	12	1
	Al2O3	mass%	113	20.699
	SiO2	mass%	114	55.928
	P2O5	mass%	115	0.2668
	Cl	mass%	17	0.3197
	K2O	mass%	119	4.6162
	CaO	mass%	120	3.7153
	TiO2	mass%	122	1.7128
	MnO	mass%	125	0.1552
	Fe2O3	mass%	126	12.320
	Rb2O	mass%	137	0.0291
	SrO	mass%	138	0.0815
	ZrO2	mass%	140	0.1564
	AM02 F12-902	2012- 1- 9 13:43	11	1
	MgO	mass%	112	1.5519
	Al2O3	mass%	113	16.097
	SiO2	mass%	114	60.802
	Cl	mass%	17	0.2980
	K2O	mass%	119	5.8916
	CaO	mass%	120	2.6536
	TiO2	mass%	122	1.5778
	MnO	mass%	125	0.1676
	Fe2O3	mass%	126	10.886
	Rb2O	mass%	137	0.0336
	SrO	mass%	138	0.0400
	AM01 F12-902	2012- 1- 9 14:14	13	1
	MgO	mass%	112	1.5670
	Al2O3	mass%	113	19.137
	SiO2	mass%	114	55.014
	Cl	mass%	17	0.0602
	K2O	mass%	119	4.9478
	CaO	mass%	120	1.9502
	TiO2	mass%	122	1.6043
	MnO	mass%	125	0.2884
	Fe2O3	mass%	126	15.279
	Co2O3	mass%	127	0.0473
	ZnO	mass%	130	0.0303
	Rb2O	mass%	137	0.0409
	SrO	mass%	138	0.0333
	AM05 F11-902	2012- 1- 9 14:45	11	1
	Al2O3	mass%	113	15.496
	SiO2	mass%	114	63.220
	Cl	mass%	17	0.0468
	K2O	mass%	119	5.2234
	CaO	mass%	120	4.6567
	TiO2	mass%	122	1.5629
	MnO	mass%	125	0.1395
	Fe2O3	mass%	126	9.0231
	SrO	mass%	138	0.0826
	ZrO2	mass%	140	0.2557
	Rh2O3	mass%	145	0.2930
	AM04 F11-902	2012- 1- 9 15:16	13	1
	MgO	mass%	112	1.7296
	Al2O3	mass%	113	18.176
	SiO2	mass%	114	60.164
	P2O5	mass%	115	0.2443
	K2O	mass%	119	5.1485
	CaO	mass%	120	2.7035
	TiO2	mass%	122	1.4955
	MnO	mass%	125	0.2089
	Fe2O3	mass%	126	9.8783
	ZnO	mass%	130	0.0267
	Rb2O	mass%	137	0.0390
	SrO	mass%	138	0.0618
	ZrO2	mass%	140	0.1245
	AM03 F11-902	2012- 1- 9 15:47	13	1
	MgO	mass%	112	1.6766
	Al2O3	mass%	113	13.787
	SiO2	mass%	114	62.998
	P2O5	mass%	115	0.4578
	K2O	mass%	119	6.2108
	CaO	mass%	120	3.5999
	TiO2	mass%	122	2.0844
	MnO	mass%	125	0.1575
	Fe2O3	mass%	126	8.4886
	ZnO	mass%	130	0.0334
	Rb2O	mass%	137	0.0447
	SrO	mass%	138	0.1107
	ZrO2	mass%	140	0.3507
	AM02 F11-902	2012- 1- 9 16:18	13	1
	MgO	mass%	112	2.0180
	Al2O3	mass%	113	16.100
	SiO2	mass%	114	60.835
	Cl	mass%	17	0.0231
	K2O	mass%	119	5.8232
	CaO	mass%	120	2.4895
	TiO2	mass%	122	1.8142
	MnO	mass%	125	0.1403
	Fe2O3	mass%	126	10.497
	Rb2O	mass%	137	0.0346
	SrO	mass%	138	0.0499
	ZrO2	mass%	140	0.1060
	CdO	mass%	148	0.0692
	AM01 F11-902	2012- 1- 9 16:49	12	1
	MgO	mass%	112	1.8221
	Al2O3	mass%	113	18.762
	SiO2	mass%	114	60.012
	P2O5	mass%	115	0.3736
	K2O	mass%	119	5.6440
	CaO	mass%	120	3.3212
	TiO2	mass%	122	1.5828
	MnO	mass%	125	0.1432
	Fe2O3	mass%	126	8.1739
	Rb2O	mass%	137	0.0218
	SrO	mass%	138	0.0393
	ZrO2	mass%	140	0.1045
	AM03 F10-902	2012- 1-10 08:32	15	1
	MgO	mass%	112	1.8684
	Al2O3	mass%	113	17.849
	SiO2	mass%	114	60.535
	P2O5	mass%	115	0.3201
	Cl	mass%	17	0.1418
	K2O	mass%	119	5.0274
	CaO	mass%	120	2.1471
	TiO2	mass%	122	1.8390
	MnO	mass%	125	0.1612
	Fe2O3	mass%	126	9.5863
	ZnO	mass%	130	0.0216
	Rb2O	mass%	137	0.0335
	SrO	mass%	138	0.0662
	ZrO2	mass%	140	0.2105
	CdO	mass%	148	0.1923
	AM02 F10-902	2012- 1-10 09:03	13	1
	MgO	mass%	112	2.3480
	Al2O3	mass%	113	19.964
	SiO2	mass%	114	58.848
	Cl	mass%	17	0.1452
	K2O	mass%	119	4.7061
	CaO	mass%	120	2.2788
	TiO2	mass%	122	1.7117
	MnO	mass%	125	0.1035
	Fe2O3	mass%	126	9.7540
	ZnO	mass%	130	0.0314
	Rb2O	mass%	137	0.0217
	SrO	mass%	138	0.0188
	ZrO2	mass%	140	0.0690
	AM01 F10-902	2012- 1-10 09:34	11	1
	MgO	mass%	112	2.3194
	Al2O3	mass%	113	18.223
	SiO2	mass%	114	55.775
	K2O	mass%	119	4.6834
	CaO	mass%	120	1.7129
	TiO2	mass%	122	1.8784
	MnO	mass%	125	0.2435
	Fe2O3	mass%	126	15.049
	ZnO	mass%	130	0.0364
	Rb2O	mass%	137	0.0493
	SrO	mass%	138	0.0307
	AM01 F04-902	2012- 1-10 10:05	12	1
	MgO	mass%	112	2.0799
	Al2O3	mass%	113	20.250
	SiO2	mass%	114	54.927
	P2O5	mass%	115	0.3261
	K2O	mass%	119	4.7110
	CaO	mass%	120	2.0409
	TiO2	mass%	122	1.8046
	MnO	mass%	125	0.1830
	Fe2O3	mass%	126	13.582
	ZnO	mass%	130	0.0354
	Rb2O	mass%	137	0.0346
	ZrO2	mass%	140	0.0257
	AM02 F04-902	2012- 1-10 10:36	13	1
	MgO	mass%	112	1.7262
	Al2O3	mass%	113	18.304
	SiO2	mass%	114	56.057
	P2O5	mass%	115	0.3333
	Cl	mass%	17	0.1226
	K2O	mass%	119	5.1248
	CaO	mass%	120	4.2109
	TiO2	mass%	122	1.8580
	MnO	mass%	125	0.1785
	Fe2O3	mass%	126	11.983
	ZnO	mass%	130	0.0286
	Rb2O	mass%	137	0.0243
	SrO	mass%	138	0.0477
	AM02 F05-902	2012- 1-10 11:07	12	1
	MgO	mass%	112	1.6935
	Al2O3	mass%	113	17.472
	SiO2	mass%	114	61.727
	P2O5	mass%	115	0.5032
	K2O	mass%	119	4.1435
	CaO	mass%	120	2.3229
	TiO2	mass%	122	1.6794
	MnO	mass%	125	0.2580
	Fe2O3	mass%	126	10.098
	Co2O3	mass%	127	0.0484
	ZnO	mass%	130	0.0294
	SrO	mass%	138	0.0245
	AM01 F05-902	2012- 1-10 11:38	11	1
	Al2O3	mass%	113	18.117
	SiO2	mass%	114	60.738
	Cl	mass%	17	0.1345
	K2O	mass%	119	4.7988
	CaO	mass%	120	3.4958
	TiO2	mass%	122	1.8097
	Cr2O3	mass%	124	0.0801
	MnO	mass%	125	0.1236
	Fe2O3	mass%	126	10.641
	ZnO	mass%	130	0.0381
	ZrO2	mass%	140	0.0234
	AM02 F03-902	2012- 1-10 12:09	10	1
	Al2O3	mass%	113	19.150
	SiO2	mass%	114	60.572
	K2O	mass%	119	4.9055
	CaO	mass%	120	2.6094
	TiO2	mass%	122	1.6189
	MnO	mass%	125	0.1608
	Fe2O3	mass%	126	10.806
	Rb2O	mass%	137	0.0201
	SrO	mass%	138	0.0391
	ZrO2	mass%	140	0.1177
	AM02 F09-902	2012- 1-10 12:40	15	1
	MgO	mass%	112	2.1249
	Al2O3	mass%	113	18.160
	SiO2	mass%	114	59.438
	P2O5	mass%	115	0.3434
	Cl	mass%	17	0.0526
	K2O	mass%	119	4.0011
	CaO	mass%	120	2.0020
	TiO2	mass%	122	1.6435
	MnO	mass%	125	0.1948
	Fe2O3	mass%	126	11.774
	ZnO	mass%	130	0.0301
	Rb2O	mass%	137	0.0261
	SrO	mass%	138	0.0314
	ZrO2	mass%	140	0.1134
	Ag2O	mass%	147	0.0642
	AM03 F01-902	2012- 1-10 13:11	12	1
	MgO	mass%	112	1.7959
	Al2O3	mass%	113	14.022
	SiO2	mass%	114	62.459
	P2O5	mass%	115	0.3471
	Cl	mass%	17	0.0499
	K2O	mass%	119	5.1147
	CaO	mass%	120	2.3098
	TiO2	mass%	122	1.6919
	MnO	mass%	125	0.1731
	Fe2O3	mass%	126	11.942
	Rb2O	mass%	137	0.0357
	SrO	mass%	138	0.0588
	AM02 F01-902	2012- 1-10 14:01	11	1
	MgO	mass%	112	1.5570
	Al2O3	mass%	113	14.988
	SiO2	mass%	114	62.817
	Cl	mass%	17	0.1077
	K2O	mass%	119	5.6570
	CaO	mass%	120	3.1821
	TiO2	mass%	122	1.8308
	MnO	mass%	125	0.1721
	Fe2O3	mass%	126	9.6058
	Rb2O	mass%	137	0.0279
	SrO	mass%	138	0.0554
	AM01 F07-905	2012- 1-10 14:34	14	1
	MgO	mass%	112	1.7573
	Al2O3	mass%	113	18.597
	SiO2	mass%	114	58.044
	P2O5	mass%	115	0.3074
	Cl	mass%	17	0.1049
	K2O	mass%	119	4.9287
	CaO	mass%	120	2.0221
	TiO2	mass%	122	1.9659
	MnO	mass%	125	0.2078
	Fe2O3	mass%	126	11.928
	ZnO	mass%	130	0.0290
	Rb2O	mass%	137	0.0224
	SrO	mass%	138	0.0281
	Ag2O	mass%	147	0.0565
	AM01 F06-905	2012- 1-10 15:05	12	1
	Al2O3	mass%	113	19.607
	SiO2	mass%	114	59.813
	SO3	mass%	116	0.0855
	K2O	mass%	119	4.7575
	CaO	mass%	120	2.2335
	TiO2	mass%	122	1.6642
	MnO	mass%	125	0.1888
	Fe2O3	mass%	126	11.551
	ZnO	mass%	130	0.0334
	Rb2O	mass%	137	0.0223
	SrO	mass%	138	0.0251
	ZrO2	mass%	140	0.0191
	AM01 F05-905	2012- 1-10 16:07	12	1
	MgO	mass%	112	2.1025
	Al2O3	mass%	113	18.897
	SiO2	mass%	114	55.545
	Cl	mass%	17	0.0600
	K2O	mass%	119	4.5789
	CaO	mass%	120	1.7104
	TiO2	mass%	122	1.7214
	MnO	mass%	125	0.1479
	Fe2O3	mass%	126	15.125
	ZnO	mass%	130	0.0285
	Rb2O	mass%	137	0.0466
	SrO	mass%	138	0.0371
	AM01 F04-905	2012- 1-10 16:37	11	1
	Al2O3	mass%	113	14.925
	SiO2	mass%	114	62.741
	P2O5	mass%	115	0.3497
	Cl	mass%	17	0.1221
	K2O	mass%	119	5.4502
	CaO	mass%	120	2.1862
	TiO2	mass%	122	1.3443
	MnO	mass%	125	0.2009
	Fe2O3	mass%	126	12.557
	Rb2O	mass%	137	0.0631
	SrO	mass%	138	0.0607
	AM01 F03-905	2012- 1-11 08:31	12	1
	MgO	mass%	112	1.8714
	Al2O3	mass%	113	21.280
	SiO2	mass%	114	55.201
	Cl	mass%	17	0.0293
	K2O	mass%	119	4.4042
	CaO	mass%	120	2.0179
	TiO2	mass%	122	1.7707
	MnO	mass%	125	0.1774
	Fe2O3	mass%	126	12.854
	Rb2O	mass%	137	0.0469
	SrO	mass%	138	0.0517
	ZrO2	mass%	140	0.2956
	AM01 F06-902	2012- 1-11 09:01	11	1
	Al2O3	mass%	113	17.903
	SiO2	mass%	114	58.861
	P2O5	mass%	115	0.2664
	K2O	mass%	119	4.8221
	CaO	mass%	120	2.0959
	TiO2	mass%	122	1.7131
	MnO	mass%	125	0.2074
	Fe2O3	mass%	126	14.004
	ZnO	mass%	130	0.0326
	Rb2O	mass%	137	0.0497
	SrO	mass%	138	0.0444
	AM01 F02-905	2012- 1-11 09:32	13	1
	MgO	mass%	112	1.7879
	Al2O3	mass%	113	17.103
	SiO2	mass%	114	58.924
	Cl	mass%	17	0.1309
	K2O	mass%	119	5.0789
	CaO	mass%	120	2.3044
	TiO2	mass%	122	1.6988
	MnO	mass%	125	0.1587
	Fe2O3	mass%	126	12.025
	Rb2O	mass%	137	0.0447
	SrO	mass%	138	0.0707
	Rh2O3	mass%	145	0.5555
	Ag2O	mass%	147	0.1169
	AM01 F03-902	2012- 1-11 10:03	10	1
	MgO	mass%	112	1.9460
	Al2O3	mass%	113	17.059
	SiO2	mass%	114	58.848
	K2O	mass%	119	5.2124
	CaO	mass%	120	2.8773
	TiO2	mass%	122	1.8981
	MnO	mass%	125	0.1437
	Fe2O3	mass%	126	11.958
	ZnO	mass%	130	0.0309
	SrO	mass%	138	0.0262
	AM02 F02-902	2012- 1-11 10:34	12	1
	Na2O	mass%	111	1.9116
	Al2O3	mass%	113	17.914
	SiO2	mass%	114	56.562
	P2O5	mass%	115	0.3116
	Cl	mass%	17	0.1445
	K2O	mass%	119	4.7805
	CaO	mass%	120	2.1713
	TiO2	mass%	122	1.7092
	MnO	mass%	125	0.2305
	Fe2O3	mass%	126	14.157
	Rb2O	mass%	137	0.0564
	SrO	mass%	138	0.0513
	AM01 F10-905	2012- 1-11 11:05	13	1
	Al2O3	mass%	113	18.658
	SiO2	mass%	114	58.370
	P2O5	mass%	115	0.2746
	Cl	mass%	17	0.0270
	K2O	mass%	119	4.8812
	CaO	mass%	120	2.3152
	TiO2	mass%	122	1.6906
	MnO	mass%	125	0.1709
	Fe2O3	mass%	126	13.469
	Co2O3	mass%	127	0.0515
	ZnO	mass%	130	0.0381
	Rb2O	mass%	137	0.0261
	SrO	mass%	138	0.0282
	AM02 F05-905	2012- 1-11 11:40	11	1
	Al2O3	mass%	113	19.258
	SiO2	mass%	114	58.839
	Cl	mass%	17	0.0959
	K2O	mass%	119	5.0385
	CaO	mass%	120	1.9921
	TiO2	mass%	122	1.7883
	MnO	mass%	125	0.2501
	Fe2O3	mass%	126	12.616
	ZnO	mass%	130	0.0391
	Rb2O	mass%	137	0.0333
	SrO	mass%	138	0.0493
	AM 02 F10-905	2012- 1-11 13:30	12	1
	MgO	mass%	112	2.1485
	Al2O3	mass%	113	18.973
	SiO2	mass%	114	55.998
	P2O5	mass%	115	0.4902
	Cl	mass%	17	0.0378
	K2O	mass%	119	5.0582
	CaO	mass%	120	2.5601
	TiO2	mass%	122	1.7502
	MnO	mass%	125	0.1652
	Fe2O3	mass%	126	12.767
	Rb2O	mass%	137	0.0237
	SrO	mass%	138	0.0276
	AM 02 F09-905	2012- 1-11 14:01	12	1
	MgO	mass%	112	1.6507
	Al2O3	mass%	113	19.513
	SiO2	mass%	114	58.450
	Cl	mass%	17	0.1577
	K2O	mass%	119	5.0273
	CaO	mass%	120	2.7753
	TiO2	mass%	122	1.7418
	MnO	mass%	125	0.1212
	Fe2O3	mass%	126	10.307
	Rb2O	mass%	137	0.0329
	SrO	mass%	138	0.0552
	ZrO2	mass%	140	0.1681
	AM 01 F09-905	2012- 1-11 14:32	13	1
	Al2O3	mass%	113	17.000
	SiO2	mass%	114	59.134
	P2O5	mass%	115	0.2543
	Cl	mass%	17	0.1067
	K2O	mass%	119	5.1669
	CaO	mass%	120	2.6675
	TiO2	mass%	122	1.8625
	MnO	mass%	125	0.1962
	Fe2O3	mass%	126	13.385
	Rb2O	mass%	137	0.0295
	SrO	mass%	138	0.0622
	ZrO2	mass%	140	0.1117
	Nb2O5	mass%	141	0.0240
	AM 01 F07-902	2012- 1-11 15:14	13	1
	Al2O3	mass%	113	17.314
	SiO2	mass%	114	61.854
	P2O5	mass%	115	0.3444
	SO3	mass%	116	0.0471
	Cl	mass%	17	0.1658
	K2O	mass%	119	4.6906
	CaO	mass%	120	1.9446
	TiO2	mass%	122	1.7598
	MnO	mass%	125	0.2520
	Fe2O3	mass%	126	11.541
	ZnO	mass%	130	0.0270
	Rb2O	mass%	137	0.0235
	SrO	mass%	138	0.0359

